Timestamp,gate-name,car-type,volumn
2016-01-09,entrance3,6,1
2016-01-09,entrance4,1,1
2016-01-09,entrance4,6,1
2016-01-09,gate2,2P,4
2016-01-09,gate3,2P,4
2016-01-09,gate4,2P,6
2016-01-09,gate5,2P,7
2016-01-09,gate6,2P,7
2016-01-09,gate7,2P,4
2016-01-09,gate8,2P,8
2016-01-09,general-gate1,1,3
2016-01-09,general-gate1,2P,3
2016-01-09,general-gate1,6,1
2016-01-09,general-gate2,1,3
2016-01-09,general-gate2,2P,3
2016-01-09,general-gate2,6,1
2016-01-09,general-gate3,2P,1
2016-01-09,general-gate4,1,1
2016-01-09,general-gate4,2P,3
2016-01-09,general-gate4,6,1
2016-01-09,general-gate5,1,3
2016-01-09,general-gate5,2P,6
2016-01-09,general-gate5,6,1
2016-01-09,general-gate6,1,2
2016-01-09,general-gate6,2P,2
2016-01-09,general-gate7,1,2
2016-01-09,general-gate7,2P,8
2016-01-09,general-gate7,6,2
2016-01-09,ranger-base,2P,8
2016-01-09,ranger-stop0,1,3
2016-01-09,ranger-stop0,2P,7
2016-01-09,ranger-stop0,6,1
2016-01-09,ranger-stop1,2P,4
2016-01-09,ranger-stop2,1,3
2016-01-09,ranger-stop2,2P,4
2016-01-09,ranger-stop2,6,1
2016-01-09,ranger-stop3,2P,4
2016-01-09,ranger-stop4,2P,4
2016-01-09,ranger-stop5,2P,6
2016-01-09,ranger-stop6,2P,8
2016-01-09,ranger-stop7,2P,4
2016-01-10,camping4,2P,2
2016-01-10,camping7,2P,2
2016-01-10,camping8,2,2
2016-01-10,camping8,2P,1
2016-01-10,entrance0,2,2
2016-01-10,entrance0,3,1
2016-01-10,entrance0,5,1
2016-01-10,entrance1,4,1
2016-01-10,entrance2,4,1
2016-01-10,entrance3,2,2
2016-01-10,entrance3,5,1
2016-01-10,entrance4,3,1
2016-01-10,gate0,2P,1
2016-01-10,gate1,2P,1
2016-01-10,gate3,2P,2
2016-01-10,gate4,2P,2
2016-01-10,gate5,2P,3
2016-01-10,gate6,2P,1
2016-01-10,gate8,2P,8
2016-01-10,general-gate1,2,2
2016-01-10,general-gate1,2P,3
2016-01-10,general-gate1,3,1
2016-01-10,general-gate1,4,1
2016-01-10,general-gate2,2,2
2016-01-10,general-gate2,2P,3
2016-01-10,general-gate2,3,1
2016-01-10,general-gate2,4,1
2016-01-10,general-gate3,2P,1
2016-01-10,general-gate4,2P,2
2016-01-10,general-gate4,4,1
2016-01-10,general-gate5,2P,4
2016-01-10,general-gate5,3,1
2016-01-10,general-gate6,2P,2
2016-01-10,general-gate7,2P,3
2016-01-10,general-gate7,4,1
2016-01-10,ranger-base,2P,8
2016-01-10,ranger-stop0,2,2
2016-01-10,ranger-stop0,2P,4
2016-01-10,ranger-stop0,3,1
2016-01-10,ranger-stop0,4,1
2016-01-10,ranger-stop2,2,2
2016-01-10,ranger-stop2,2P,5
2016-01-10,ranger-stop2,3,1
2016-01-10,ranger-stop2,4,1
2016-01-10,ranger-stop3,2P,2
2016-01-10,ranger-stop4,2P,2
2016-01-10,ranger-stop5,2P,2
2016-01-10,ranger-stop6,2P,3
2016-01-11,camping2,1,2
2016-01-11,entrance0,3,1
2016-01-11,entrance1,3,1
2016-01-11,entrance1,4,1
2016-01-11,entrance1,6,1
2016-01-11,entrance2,3,2
2016-01-11,entrance2,6,1
2016-01-11,entrance3,1,1
2016-01-11,entrance3,4,1
2016-01-11,entrance4,1,1
2016-01-11,gate8,2P,2
2016-01-11,general-gate1,1,1
2016-01-11,general-gate1,2P,2
2016-01-11,general-gate1,3,2
2016-01-11,general-gate1,6,1
2016-01-11,general-gate2,1,1
2016-01-11,general-gate2,2P,2
2016-01-11,general-gate2,3,2
2016-01-11,general-gate2,6,1
2016-01-11,general-gate4,1,1
2016-01-11,general-gate4,2P,2
2016-01-11,general-gate4,3,1
2016-01-11,general-gate4,6,1
2016-01-11,general-gate5,1,1
2016-01-11,general-gate5,2P,2
2016-01-11,general-gate7,1,2
2016-01-11,general-gate7,2P,2
2016-01-11,general-gate7,3,1
2016-01-11,general-gate7,4,1
2016-01-11,general-gate7,6,1
2016-01-11,ranger-base,2P,2
2016-01-11,ranger-stop0,1,1
2016-01-11,ranger-stop0,2P,3
2016-01-11,ranger-stop0,3,2
2016-01-11,ranger-stop0,6,1
2016-01-11,ranger-stop2,1,1
2016-01-11,ranger-stop2,2P,3
2016-01-11,ranger-stop2,3,2
2016-01-11,ranger-stop2,6,1
2016-01-11,ranger-stop4,2P,2
2016-01-12,camping4,2P,2
2016-01-12,camping5,2P,2
2016-01-12,camping6,3,2
2016-01-12,entrance0,1,1
2016-01-12,entrance0,4,1
2016-01-12,entrance1,4,1
2016-01-12,entrance1,6,1
2016-01-12,entrance2,1,1
2016-01-12,entrance3,6,2
2016-01-12,entrance4,3,2
2016-01-12,entrance4,6,1
2016-01-12,gate2,2P,2
2016-01-12,gate3,2P,2
2016-01-12,gate4,2P,2
2016-01-12,gate5,2P,6
2016-01-12,gate6,2P,6
2016-01-12,gate7,2P,2
2016-01-12,gate8,2P,6
2016-01-12,general-gate1,1,1
2016-01-12,general-gate1,6,1
2016-01-12,general-gate2,1,1
2016-01-12,general-gate2,6,1
2016-01-12,general-gate4,4,1
2016-01-12,general-gate5,2P,2
2016-01-12,general-gate5,6,1
2016-01-12,general-gate7,2P,4
2016-01-12,general-gate7,4,1
2016-01-12,general-gate7,6,1
2016-01-12,ranger-base,2P,6
2016-01-12,ranger-stop0,1,1
2016-01-12,ranger-stop0,6,1
2016-01-12,ranger-stop1,2P,2
2016-01-12,ranger-stop2,1,1
2016-01-12,ranger-stop2,6,1
2016-01-12,ranger-stop3,2P,2
2016-01-12,ranger-stop5,2P,2
2016-01-12,ranger-stop6,2P,6
2016-01-12,ranger-stop7,2P,2
2016-01-13,camping4,2P,2
2016-01-13,camping7,1,2
2016-01-13,camping8,2P,3
2016-01-13,entrance0,4,1
2016-01-13,entrance1,4,1
2016-01-13,entrance1,5,1
2016-01-13,entrance2,5,2
2016-01-13,entrance3,1,1
2016-01-13,entrance3,5,1
2016-01-13,entrance4,1,1
2016-01-13,gate2,2P,2
2016-01-13,gate3,2P,6
2016-01-13,gate4,2P,6
2016-01-13,gate5,2P,8
2016-01-13,gate6,2P,4
2016-01-13,gate7,2P,2
2016-01-13,gate8,2P,8
2016-01-13,general-gate1,1,1
2016-01-13,general-gate1,2P,2
2016-01-13,general-gate1,5,2
2016-01-13,general-gate2,1,1
2016-01-13,general-gate2,2P,2
2016-01-13,general-gate2,5,2
2016-01-13,general-gate3,2P,3
2016-01-13,general-gate4,2P,2
2016-01-13,general-gate4,4,1
2016-01-13,general-gate4,5,1
2016-01-13,general-gate5,1,1
2016-01-13,general-gate5,2P,5
2016-01-13,general-gate6,1,2
2016-01-13,general-gate7,2P,5
2016-01-13,general-gate7,4,1
2016-01-13,general-gate7,5,1
2016-01-13,ranger-base,2P,8
2016-01-13,ranger-stop0,1,1
2016-01-13,ranger-stop0,2P,3
2016-01-13,ranger-stop0,5,2
2016-01-13,ranger-stop1,2P,2
2016-01-13,ranger-stop2,1,1
2016-01-13,ranger-stop2,2P,3
2016-01-13,ranger-stop2,5,2
2016-01-13,ranger-stop3,2P,6
2016-01-13,ranger-stop4,2P,2
2016-01-13,ranger-stop5,2P,6
2016-01-13,ranger-stop6,2P,10
2016-01-13,ranger-stop7,2P,2
2016-01-14,camping5,2,1
2016-01-14,camping6,2,2
2016-01-14,camping8,2P,3
2016-01-14,entrance0,2,2
2016-01-14,entrance1,2,2
2016-01-14,entrance3,2,4
2016-01-14,entrance4,2,1
2016-01-14,gate2,2P,2
2016-01-14,gate3,2P,6
2016-01-14,gate4,2P,6
2016-01-14,gate5,2P,6
2016-01-14,gate6,2P,2
2016-01-14,gate7,2P,2
2016-01-14,gate8,2P,6
2016-01-14,general-gate1,2,3
2016-01-14,general-gate1,2P,2
2016-01-14,general-gate2,2,3
2016-01-14,general-gate2,2P,2
2016-01-14,general-gate3,2P,3
2016-01-14,general-gate4,2,2
2016-01-14,general-gate4,2P,2
2016-01-14,general-gate5,2,3
2016-01-14,general-gate5,2P,5
2016-01-14,general-gate7,2,3
2016-01-14,general-gate7,2P,3
2016-01-14,ranger-base,2P,6
2016-01-14,ranger-stop0,2,3
2016-01-14,ranger-stop0,2P,3
2016-01-14,ranger-stop1,2P,2
2016-01-14,ranger-stop2,2,3
2016-01-14,ranger-stop2,2P,3
2016-01-14,ranger-stop3,2P,6
2016-01-14,ranger-stop4,2P,2
2016-01-14,ranger-stop5,2P,6
2016-01-14,ranger-stop6,2P,7
2016-01-14,ranger-stop7,2P,2
2016-01-15,camping4,2,1
2016-01-15,camping7,2P,2
2016-01-15,camping8,2P,2
2016-01-15,entrance1,1,1
2016-01-15,entrance2,1,1
2016-01-15,entrance2,2,1
2016-01-15,entrance2,3,1
2016-01-15,entrance3,2,1
2016-01-15,entrance3,3,1
2016-01-15,entrance4,2,1
2016-01-15,gate2,2P,2
2016-01-15,gate3,2P,6
2016-01-15,gate4,2P,4
2016-01-15,gate5,2P,5
2016-01-15,gate6,2P,3
2016-01-15,gate7,2P,2
2016-01-15,gate8,2P,8
2016-01-15,general-gate1,1,1
2016-01-15,general-gate1,2,2
2016-01-15,general-gate1,2P,3
2016-01-15,general-gate1,3,1
2016-01-15,general-gate2,1,1
2016-01-15,general-gate2,2,2
2016-01-15,general-gate2,2P,3
2016-01-15,general-gate2,3,1
2016-01-15,general-gate3,2P,2
2016-01-15,general-gate4,1,1
2016-01-15,general-gate4,2,1
2016-01-15,general-gate4,2P,3
2016-01-15,general-gate5,2,1
2016-01-15,general-gate5,2P,7
2016-01-15,general-gate6,2P,2
2016-01-15,general-gate7,1,1
2016-01-15,general-gate7,2,1
2016-01-15,general-gate7,2P,5
2016-01-15,ranger-base,2P,8
2016-01-15,ranger-stop0,1,1
2016-01-15,ranger-stop0,2,2
2016-01-15,ranger-stop0,2P,4
2016-01-15,ranger-stop0,3,1
2016-01-15,ranger-stop1,2P,2
2016-01-15,ranger-stop2,1,1
2016-01-15,ranger-stop2,2,2
2016-01-15,ranger-stop2,2P,5
2016-01-15,ranger-stop2,3,1
2016-01-15,ranger-stop3,2P,6
2016-01-15,ranger-stop4,2P,4
2016-01-15,ranger-stop5,2P,4
2016-01-15,ranger-stop6,2P,6
2016-01-15,ranger-stop7,2P,2
2016-01-16,camping5,1,1
2016-01-16,camping6,2P,4
2016-01-16,camping8,2P,1
2016-01-16,entrance0,2,1
2016-01-16,entrance0,6,1
2016-01-16,entrance1,6,1
2016-01-16,entrance2,1,1
2016-01-16,entrance2,2,1
2016-01-16,entrance3,1,1
2016-01-16,entrance4,1,1
2016-01-16,gate2,2P,3
2016-01-16,gate3,2P,2
2016-01-16,gate4,2P,2
2016-01-16,gate5,2P,6
2016-01-16,gate6,2P,4
2016-01-16,gate7,2P,4
2016-01-16,gate8,2P,5
2016-01-16,general-gate1,1,2
2016-01-16,general-gate1,2,1
2016-01-16,general-gate1,2P,1
2016-01-16,general-gate2,1,2
2016-01-16,general-gate2,2,1
2016-01-16,general-gate2,2P,1
2016-01-16,general-gate3,2P,1
2016-01-16,general-gate4,1,1
2016-01-16,general-gate4,2P,1
2016-01-16,general-gate4,6,1
2016-01-16,general-gate5,1,1
2016-01-16,general-gate5,2P,2
2016-01-16,general-gate7,1,1
2016-01-16,general-gate7,2P,3
2016-01-16,general-gate7,6,1
2016-01-16,ranger-base,2P,5
2016-01-16,ranger-stop0,1,2
2016-01-16,ranger-stop0,2,1
2016-01-16,ranger-stop0,2P,1
2016-01-16,ranger-stop1,2P,3
2016-01-16,ranger-stop2,1,2
2016-01-16,ranger-stop2,2,1
2016-01-16,ranger-stop2,2P,2
2016-01-16,ranger-stop3,2P,2
2016-01-16,ranger-stop5,2P,2
2016-01-16,ranger-stop6,2P,7
2016-01-16,ranger-stop7,2P,4
2016-01-17,camping4,2,1
2016-01-17,camping7,1,2
2016-01-17,camping8,2P,1
2016-01-17,entrance0,1,1
2016-01-17,entrance0,2,1
2016-01-17,entrance0,3,1
2016-01-17,entrance1,1,1
2016-01-17,entrance3,1,2
2016-01-17,entrance3,3,1
2016-01-17,entrance4,1,2
2016-01-17,gate2,2P,1
2016-01-17,gate3,2P,4
2016-01-17,gate4,2P,2
2016-01-17,gate5,2P,4
2016-01-17,gate6,2P,2
2016-01-17,gate7,2P,2
2016-01-17,gate8,2P,9
2016-01-17,general-gate1,1,4
2016-01-17,general-gate1,2P,3
2016-01-17,general-gate2,1,4
2016-01-17,general-gate2,2P,5
2016-01-17,general-gate3,2P,1
2016-01-17,general-gate4,1,1
2016-01-17,general-gate4,2,1
2016-01-17,general-gate4,2P,3
2016-01-17,general-gate5,1,4
2016-01-17,general-gate5,2P,8
2016-01-17,general-gate6,1,2
2016-01-17,general-gate7,1,1
2016-01-17,general-gate7,2,1
2016-01-17,general-gate7,2P,4
2016-01-17,ranger-base,2P,9
2016-01-17,ranger-stop0,1,4
2016-01-17,ranger-stop0,2P,7
2016-01-17,ranger-stop1,2P,1
2016-01-17,ranger-stop2,1,4
2016-01-17,ranger-stop2,2P,6
2016-01-17,ranger-stop3,2P,4
2016-01-17,ranger-stop4,2P,4
2016-01-17,ranger-stop5,2P,2
2016-01-17,ranger-stop6,2P,5
2016-01-17,ranger-stop7,2P,2
2016-01-18,camping4,1,2
2016-01-18,camping5,1,1
2016-01-18,camping8,2P,2
2016-01-18,entrance0,2,1
2016-01-18,entrance1,2,1
2016-01-18,entrance1,3,1
2016-01-18,entrance2,1,1
2016-01-18,entrance2,2,1
2016-01-18,entrance3,2,1
2016-01-18,entrance3,3,1
2016-01-18,entrance4,1,2
2016-01-18,entrance4,2,1
2016-01-18,gate8,2P,2
2016-01-18,general-gate1,1,3
2016-01-18,general-gate1,2,3
2016-01-18,general-gate2,1,3
2016-01-18,general-gate2,2,3
2016-01-18,general-gate4,1,3
2016-01-18,general-gate4,2,1
2016-01-18,general-gate5,1,2
2016-01-18,general-gate5,2,2
2016-01-18,general-gate5,2P,2
2016-01-18,general-gate7,1,3
2016-01-18,general-gate7,2,1
2016-01-18,general-gate7,3,1
2016-01-18,ranger-base,2P,2
2016-01-18,ranger-stop0,1,3
2016-01-18,ranger-stop0,2,3
2016-01-18,ranger-stop2,1,3
2016-01-18,ranger-stop2,2,3
2016-01-19,camping2,2,1
2016-01-19,camping8,2P,3
2016-01-19,entrance0,1,1
2016-01-19,entrance0,2,1
2016-01-19,entrance0,4,1
2016-01-19,entrance1,1,1
2016-01-19,entrance1,2,1
2016-01-19,entrance2,1,2
2016-01-19,entrance2,2,1
2016-01-19,entrance3,4,2
2016-01-19,entrance4,1,2
2016-01-19,entrance4,2,1
2016-01-19,entrance4,4,1
2016-01-19,gate2,2P,2
2016-01-19,gate3,2P,6
2016-01-19,gate3,4,2
2016-01-19,gate4,2P,6
2016-01-19,gate5,2P,6
2016-01-19,gate5,4,2
2016-01-19,gate6,2P,2
2016-01-19,gate6,4,2
2016-01-19,gate7,2P,2
2016-01-19,gate8,2P,8
2016-01-19,general-gate1,1,2
2016-01-19,general-gate1,2,1
2016-01-19,general-gate1,2P,2
2016-01-19,general-gate1,4,1
2016-01-19,general-gate2,1,2
2016-01-19,general-gate2,2,1
2016-01-19,general-gate2,2P,4
2016-01-19,general-gate2,4,1
2016-01-19,general-gate3,2P,3
2016-01-19,general-gate4,1,1
2016-01-19,general-gate4,2,2
2016-01-19,general-gate4,2P,2
2016-01-19,general-gate5,1,1
2016-01-19,general-gate5,2P,7
2016-01-19,general-gate5,4,3
2016-01-19,general-gate7,1,1
2016-01-19,general-gate7,2,2
2016-01-19,general-gate7,2P,3
2016-01-19,ranger-base,2P,8
2016-01-19,ranger-stop0,1,2
2016-01-19,ranger-stop0,2,1
2016-01-19,ranger-stop0,2P,5
2016-01-19,ranger-stop0,4,1
2016-01-19,ranger-stop1,2P,2
2016-01-19,ranger-stop2,1,2
2016-01-19,ranger-stop2,2,1
2016-01-19,ranger-stop2,2P,3
2016-01-19,ranger-stop2,4,1
2016-01-19,ranger-stop3,2P,6
2016-01-19,ranger-stop3,4,2
2016-01-19,ranger-stop4,2P,2
2016-01-19,ranger-stop5,2P,6
2016-01-19,ranger-stop6,2P,7
2016-01-19,ranger-stop6,4,2
2016-01-19,ranger-stop7,2P,2
2016-01-20,camping2,2,1
2016-01-20,camping8,2,2
2016-01-20,entrance0,1,1
2016-01-20,entrance1,1,1
2016-01-20,entrance1,2,1
2016-01-20,entrance1,5,1
2016-01-20,entrance2,1,1
2016-01-20,entrance2,2,2
2016-01-20,entrance2,3,1
2016-01-20,entrance3,1,1
2016-01-20,entrance3,3,1
2016-01-20,entrance3,5,1
2016-01-20,entrance4,2,2
2016-01-20,gate3,2P,2
2016-01-20,gate5,2P,2
2016-01-20,gate6,2P,2
2016-01-20,gate7,2P,2
2016-01-20,gate8,2P,2
2016-01-20,general-gate1,1,1
2016-01-20,general-gate1,2,2
2016-01-20,general-gate1,3,1
2016-01-20,general-gate2,1,1
2016-01-20,general-gate2,2,2
2016-01-20,general-gate2,3,1
2016-01-20,general-gate4,2,2
2016-01-20,general-gate5,2,1
2016-01-20,general-gate5,2P,2
2016-01-20,general-gate7,1,1
2016-01-20,general-gate7,2,2
2016-01-20,general-gate7,5,1
2016-01-20,ranger-base,2P,2
2016-01-20,ranger-stop0,1,1
2016-01-20,ranger-stop0,2,2
2016-01-20,ranger-stop0,3,1
2016-01-20,ranger-stop2,1,1
2016-01-20,ranger-stop2,2,2
2016-01-20,ranger-stop2,3,1
2016-01-20,ranger-stop3,2P,2
2016-01-20,ranger-stop6,2P,2
2016-01-20,ranger-stop7,2P,2
2016-01-21,camping6,2,2
2016-01-21,camping8,2P,2
2016-01-21,entrance0,1,1
2016-01-21,entrance0,4,1
2016-01-21,entrance2,2,1
2016-01-21,entrance2,4,1
2016-01-21,entrance3,1,1
2016-01-21,entrance3,2,1
2016-01-21,entrance4,1,2
2016-01-21,gate2,2P,4
2016-01-21,gate3,2P,4
2016-01-21,gate4,2P,4
2016-01-21,gate5,2P,4
2016-01-21,gate6,2P,4
2016-01-21,gate7,2P,4
2016-01-21,gate8,2P,4
2016-01-21,general-gate1,1,2
2016-01-21,general-gate1,2,1
2016-01-21,general-gate1,2P,4
2016-01-21,general-gate1,4,1
2016-01-21,general-gate2,1,2
2016-01-21,general-gate2,2,1
2016-01-21,general-gate2,2P,4
2016-01-21,general-gate2,4,1
2016-01-21,general-gate3,2P,2
2016-01-21,general-gate4,2P,4
2016-01-21,general-gate5,1,2
2016-01-21,general-gate5,2,1
2016-01-21,general-gate5,2P,6
2016-01-21,general-gate7,2P,6
2016-01-21,ranger-base,2P,4
2016-01-21,ranger-stop0,1,2
2016-01-21,ranger-stop0,2,1
2016-01-21,ranger-stop0,2P,6
2016-01-21,ranger-stop0,4,1
2016-01-21,ranger-stop1,2P,4
2016-01-21,ranger-stop2,1,2
2016-01-21,ranger-stop2,2,1
2016-01-21,ranger-stop2,2P,6
2016-01-21,ranger-stop2,4,1
2016-01-21,ranger-stop3,2P,4
2016-01-21,ranger-stop4,2P,4
2016-01-21,ranger-stop5,2P,4
2016-01-21,ranger-stop6,2P,6
2016-01-21,ranger-stop7,2P,4
2016-01-22,camping6,2,2
2016-01-22,camping8,2P,1
2016-01-22,entrance0,6,1
2016-01-22,entrance2,1,1
2016-01-22,entrance2,2,2
2016-01-22,entrance3,2,1
2016-01-22,entrance4,1,1
2016-01-22,entrance4,2,1
2016-01-22,entrance4,6,1
2016-01-22,gate3,2P,4
2016-01-22,gate4,2P,2
2016-01-22,gate5,2P,6
2016-01-22,gate6,2P,4
2016-01-22,gate7,2P,4
2016-01-22,gate8,2P,8
2016-01-22,general-gate1,2,1
2016-01-22,general-gate1,2P,2
2016-01-22,general-gate1,6,1
2016-01-22,general-gate2,2,1
2016-01-22,general-gate2,2P,2
2016-01-22,general-gate2,6,1
2016-01-22,general-gate3,2P,1
2016-01-22,general-gate4,2P,2
2016-01-22,general-gate5,2,1
2016-01-22,general-gate5,2P,5
2016-01-22,general-gate5,6,1
2016-01-22,general-gate7,2P,2
2016-01-22,ranger-base,2P,8
2016-01-22,ranger-stop0,2,1
2016-01-22,ranger-stop0,2P,3
2016-01-22,ranger-stop0,6,1
2016-01-22,ranger-stop2,2,1
2016-01-22,ranger-stop2,2P,3
2016-01-22,ranger-stop2,6,1
2016-01-22,ranger-stop3,2P,4
2016-01-22,ranger-stop4,2P,2
2016-01-22,ranger-stop5,2P,2
2016-01-22,ranger-stop6,2P,7
2016-01-22,ranger-stop7,2P,4
2016-01-23,camping3,3,2
2016-01-23,entrance0,1,1
2016-01-23,entrance0,3,1
2016-01-23,entrance0,4,2
2016-01-23,entrance1,3,1
2016-01-23,entrance1,4,1
2016-01-23,entrance2,3,1
2016-01-23,entrance3,1,1
2016-01-23,entrance3,3,1
2016-01-23,entrance4,3,2
2016-01-23,entrance4,4,1
2016-01-23,gate3,2P,2
2016-01-23,gate5,2P,2
2016-01-23,gate6,2P,2
2016-01-23,gate7,2P,2
2016-01-23,gate8,2P,2
2016-01-23,general-gate1,3,1
2016-01-23,general-gate1,4,1
2016-01-23,general-gate2,3,1
2016-01-23,general-gate2,4,1
2016-01-23,general-gate4,3,2
2016-01-23,general-gate4,4,1
2016-01-23,general-gate5,2P,2
2016-01-23,general-gate5,3,1
2016-01-23,general-gate5,4,1
2016-01-23,general-gate7,3,3
2016-01-23,general-gate7,4,1
2016-01-23,ranger-base,2P,2
2016-01-23,ranger-stop0,3,1
2016-01-23,ranger-stop0,4,1
2016-01-23,ranger-stop2,3,1
2016-01-23,ranger-stop2,4,1
2016-01-23,ranger-stop3,2P,2
2016-01-23,ranger-stop6,2P,2
2016-01-23,ranger-stop7,2P,2
2016-01-24,camping5,1,1
2016-01-24,camping8,2P,3
2016-01-24,entrance0,3,1
2016-01-24,entrance0,4,1
2016-01-24,entrance1,2,1
2016-01-24,entrance2,3,1
2016-01-24,entrance2,4,1
2016-01-24,entrance3,2,1
2016-01-24,entrance4,1,1
2016-01-24,gate2,2P,2
2016-01-24,gate3,2P,6
2016-01-24,gate4,2P,6
2016-01-24,gate5,2P,6
2016-01-24,gate6,2P,2
2016-01-24,gate8,2P,5
2016-01-24,general-gate1,1,1
2016-01-24,general-gate1,2P,1
2016-01-24,general-gate1,3,1
2016-01-24,general-gate1,4,1
2016-01-24,general-gate2,1,1
2016-01-24,general-gate2,2P,1
2016-01-24,general-gate2,3,1
2016-01-24,general-gate2,4,1
2016-01-24,general-gate3,2P,3
2016-01-24,general-gate4,1,1
2016-01-24,general-gate4,2P,1
2016-01-24,general-gate5,1,1
2016-01-24,general-gate5,2P,4
2016-01-24,general-gate7,1,1
2016-01-24,general-gate7,2,1
2016-01-24,general-gate7,2P,3
2016-01-24,ranger-base,2P,5
2016-01-24,ranger-stop0,1,1
2016-01-24,ranger-stop0,2P,2
2016-01-24,ranger-stop0,3,1
2016-01-24,ranger-stop0,4,1
2016-01-24,ranger-stop1,2P,2
2016-01-24,ranger-stop2,1,1
2016-01-24,ranger-stop2,2P,1
2016-01-24,ranger-stop2,3,1
2016-01-24,ranger-stop2,4,1
2016-01-24,ranger-stop3,2P,6
2016-01-24,ranger-stop4,2P,2
2016-01-24,ranger-stop5,2P,6
2016-01-24,ranger-stop6,2P,7
2016-01-25,camping6,1,2
2016-01-25,camping6,2P,2
2016-01-25,camping8,2P,3
2016-01-25,entrance0,2,1
2016-01-25,entrance0,4,1
2016-01-25,entrance0,6,1
2016-01-25,entrance1,1,1
2016-01-25,entrance1,4,1
2016-01-25,entrance1,6,1
2016-01-25,entrance2,1,1
2016-01-25,entrance2,4,1
2016-01-25,entrance3,4,1
2016-01-25,entrance4,2,1
2016-01-25,gate3,2P,6
2016-01-25,gate4,2P,6
2016-01-25,gate5,2P,6
2016-01-25,gate7,2P,2
2016-01-25,gate8,2P,9
2016-01-25,general-gate1,1,1
2016-01-25,general-gate1,2,1
2016-01-25,general-gate1,2P,1
2016-01-25,general-gate1,4,1
2016-01-25,general-gate2,1,1
2016-01-25,general-gate2,2,1
2016-01-25,general-gate2,2P,1
2016-01-25,general-gate2,4,1
2016-01-25,general-gate3,2P,3
2016-01-25,general-gate4,1,1
2016-01-25,general-gate4,2P,1
2016-01-25,general-gate4,6,1
2016-01-25,general-gate5,1,1
2016-01-25,general-gate5,2,1
2016-01-25,general-gate5,2P,4
2016-01-25,general-gate7,1,1
2016-01-25,general-gate7,4,1
2016-01-25,general-gate7,6,1
2016-01-25,ranger-base,2P,9
2016-01-25,ranger-stop0,1,1
2016-01-25,ranger-stop0,2,1
2016-01-25,ranger-stop0,2P,1
2016-01-25,ranger-stop0,4,1
2016-01-25,ranger-stop2,1,1
2016-01-25,ranger-stop2,2,1
2016-01-25,ranger-stop2,2P,2
2016-01-25,ranger-stop2,4,1
2016-01-25,ranger-stop3,2P,6
2016-01-25,ranger-stop5,2P,6
2016-01-25,ranger-stop6,2P,6
2016-01-25,ranger-stop7,2P,2
2016-01-26,camping3,1,1
2016-01-26,camping4,1,1
2016-01-26,camping6,1,2
2016-01-26,camping8,2P,1
2016-01-26,entrance0,1,1
2016-01-26,entrance0,5,1
2016-01-26,entrance1,2,1
2016-01-26,entrance2,1,1
2016-01-26,entrance3,1,1
2016-01-26,entrance3,2,1
2016-01-26,entrance3,5,1
2016-01-26,entrance4,1,1
2016-01-26,gate3,2P,2
2016-01-26,gate4,2P,2
2016-01-26,gate5,2P,4
2016-01-26,gate6,2P,2
2016-01-26,gate8,2P,4
2016-01-26,general-gate1,1,2
2016-01-26,general-gate2,1,2
2016-01-26,general-gate3,2P,1
2016-01-26,general-gate5,1,2
2016-01-26,general-gate5,2P,1
2016-01-26,general-gate7,2,1
2016-01-26,general-gate7,2P,2
2016-01-26,ranger-base,2P,4
2016-01-26,ranger-stop0,1,2
2016-01-26,ranger-stop2,1,2
2016-01-26,ranger-stop3,2P,2
2016-01-26,ranger-stop4,2P,2
2016-01-26,ranger-stop5,2P,2
2016-01-26,ranger-stop6,2P,4
2016-01-27,camping7,2,2
2016-01-27,camping8,2P,1
2016-01-27,entrance0,1,1
2016-01-27,entrance0,3,2
2016-01-27,entrance1,1,1
2016-01-27,entrance1,3,1
2016-01-27,entrance2,1,1
2016-01-27,entrance2,2,1
2016-01-27,entrance3,2,1
2016-01-27,entrance4,1,1
2016-01-27,entrance4,3,1
2016-01-27,gate0,2P,2
2016-01-27,gate1,2P,2
2016-01-27,gate2,2P,4
2016-01-27,gate3,2P,4
2016-01-27,gate4,2P,2
2016-01-27,gate5,2P,5
2016-01-27,gate6,2P,5
2016-01-27,gate7,2P,2
2016-01-27,gate8,2P,6
2016-01-27,general-gate1,2,1
2016-01-27,general-gate1,2P,5
2016-01-27,general-gate1,3,1
2016-01-27,general-gate2,2,1
2016-01-27,general-gate2,2P,3
2016-01-27,general-gate2,3,1
2016-01-27,general-gate3,2P,1
2016-01-27,general-gate4,1,1
2016-01-27,general-gate4,2P,2
2016-01-27,general-gate4,3,2
2016-01-27,general-gate5,2,1
2016-01-27,general-gate5,2P,6
2016-01-27,general-gate5,3,1
2016-01-27,general-gate6,2,2
2016-01-27,general-gate7,1,1
2016-01-27,general-gate7,2P,5
2016-01-27,general-gate7,3,2
2016-01-27,ranger-base,2P,6
2016-01-27,ranger-stop0,2,1
2016-01-27,ranger-stop0,2P,4
2016-01-27,ranger-stop0,3,1
2016-01-27,ranger-stop1,2P,4
2016-01-27,ranger-stop2,2,1
2016-01-27,ranger-stop2,2P,7
2016-01-27,ranger-stop2,3,1
2016-01-27,ranger-stop3,2P,4
2016-01-27,ranger-stop4,2P,4
2016-01-27,ranger-stop5,2P,2
